Report_ID,Event_Date,Age,Nature,Establishment,Summary,Degree
0830300,06/10/2017,25,Fracture,"Rockpile Well Services, Llc","At 3:30 p.m. on June 10, 2017, Employee #1 had just finished a rod trip. The  rod caught the tongs and slipped out of the fingers. Employee #1 ran away from  the falling sucker rod, tripped and broke his leg.",Hospitalized injury
0627510,06/09/2017,20,Bruise/Contus/Abras,Keystone Pipeline Construction Llc,"At 4:00 p.m. on June 9, 2017, Employee #1, employed by a pipeline construction  company, was performing service on a pipe's blind valve.  He was removing the  blind from the valve when the valve failed.  Pressurized water propelled the  blind into Employee #1's chest.  The force of the impact caused chest trauma,  and Employee #1 was killed.",Fatality
0627510,06/04/2017,30,Other,Propetro Services Inc.,"At 6:00 p.m. on June 4, 2017, an employee was standing on top of a tanker  truck to fill it with HCL. During filling, the employee breathed in the HCL  vapors, which made him ill.  The employee descended from where he was standing  to get some fresh air. Once he was feeling better, the employee accessed the  tanker truck again, going back to work. However, the employee began to feel  nauseous and began vomiting. The employee decided to go to the hospital, which  he drove himself. He was admitted to the hospital, where he was treated for  overexposure to the HCL vapors.",Hospitalized injury
0316400,06/01/2017,32,Amputation,Pro Oil And Gas Services Llc,"At 4:00 p.m. on June 1, 2017, an employee removed a section of the gun setting  tool that had just come up out of the well hole after setting off explosives  in the hole for fracturing.  The employee picked up a three foot section of  the sleeve and banged one end on the ground to dislodge the mandrel inside.  The employee did not realize that one of his fingers was partially inside a  hole in the side of the sleeve and, when the mandrel came down, it cut off the  end of his right middle finger that was inside the hole.  The employee was  hospitalized.",Hospitalized injury
0830500,05/30/2017,27,Bruise/Contus/Abras,Ranger Energy Services,"At 7:30 a.m. on May 30, 2017, Employee #1 was manually loosening bolts on a  wellhead flange while a coworker hit the bolts to heat them up and loosen them  with a 15 pound sledgehammer. The employee placed his hand on top of a bolt  and the coworker accidentally hit his hand while trying to hit the bolt.  Employee #1 sustained a fractured left middle finger and was hospitalized for  his injury.",Hospitalized injury
0627510,05/29/2017,26,Other,"Ringco Oilfield Services, Inc. ","At 3:00 a.m. on May 29, 2017, an employee was connecting a wire cable to the  block of a drilling rig. The employee connecting a rope cable from a winch on  a pickup truck to the block of a drilling rig was entangled. The employee was  caught in between the cord and the winch and was killed..",Fatality
0627700,05/29/2017,27,Fracture,R.C. Drilling Llc,"At 1:30 p.m. on May 29, 2017, an employee was changing a seal on a power  swivel.  The rigging chain on the tong broke, striking the employee in the  side of his head. The employee suffered a fractured skull and was killed.",Fatality
0830500,05/25/2017,40,Burn/Scald(Heat),Dominguez Welding Llc,"At 3:15 p.m. on May 25, 2017, an employee was welding on polycoated 2 in. pipe  in a trench at an oil and gas production tank battery.  An explosion occurred  and the employee received significant burns to the back, arms, and head.",Hospitalized injury
0830500,05/25/2017,35,Burn/Scald(Heat),Unlimited Services Llc,"At 3:30 p.m., an employee at an oil and gas production tank battery was  injured in an explosion.",Hospitalized injury
0830500,05/25/2017,32,Burn/Scald(Heat),Energes Services Llc,"At 3:15 p.m. on May 25, 2017, two employees were preparing hot plates to use  during fusion of plastic piping.  Other workers at the site were backfilling a  trench.  Other workers at the site were welding and using oxyacetylene torches  to connect steel piping in a trench.  The piping was connected to a crude oil  tank that had been partially emptied, but not washed out or vented.  Flammable  vapors ignited and three crude oil tanks exploded.  Flash fire spread to area  of trench, resulting in 4th degree burns and killing one worker. Three workers  sustained third degree burns and were hospitalized. Two workers sustained  first and second degree burns, and were treated and released.",Fatality
0316400,05/24/2017,19,Other,"Midland Resource Recovery, Inc.","At approximately 10:48 on May 24, 2017, Employee #1, the owner, and another  employee were in the process of neutralizing an empty MP85 odorant tank. The  odorant tank had previously been filed with tertiary butyl mercaptan.  The  odorant tank was filled with 6% sodium hypochlorite solution.  The group was  in the process of setting up the equipment to drain the odorant tank when the  odorant tank exploded.  The owner and Employee #1 were standing at the base of  the tank while the other employee was standing on a ladder.  Employee #1 and  the owner received fatal injuries, and the other employee was lift-flighted to  the hospital.  Employee #1 and the owner were pronounced dead at the scene.",Fatality
0627700,05/23/2017,40,Burn/Scald(Heat),"River Rat Oilfield Services, Llc","At approximately 5:15 a.m. on May 23, 2017, Employee #1 and #2 were in an area  with flammable gas and production liquids. One of the employees was tightening  a bolt, when the bolt broke. Flammable material was released from the broken  bolt that ignited and produced a fire. The fire burned all of the employees.  Employee #1 received severe burns, whereas Employee #2 received less severe  burns. Both employee were transported to a medical center. At the hospital,  Employee #1 underwent burn treatment for his serious burns and was then  hospitalized. Employee #2 also underwent burn treatment at the hospital, but  was then released.",Hospitalized injury
0627510,05/22/2017,61,Other,"Tartan Energy Services, Llc","At 3:00 p.m. on May 22, 2017, an employee hit his right elbow as he slipped on  the second step of a stairwell. The employee had mud on bottom of boots due to  wet conditions from the previous day  and was swatting at bugs. The employee  did not want go to the hospital,  but his coworkers took him anyway. After  being admitted to the hospital and treated for his elbow, the employee was  released. However, while getting ready to leave, he started feeling dizzy and  had trouble catching his breath. The employee gasped for air and then suffered  a seizure/heart attack and later died.",Fatality
0552652,05/19/2017,43,Burn/Scald(Heat),Mcconnell And Scully Inc,"At 3:00 p.m. on May 19, 2017, Employee #1 and Employee #2 were enlarging a  hole that was cut into the fender of a hot oil tanker truck.  Both employees  suffered first and second degree burns when combustible vapors in the area  ignited, burning each employee.  Hospitalization was not required.",Non Hospitalized injury
0627510,05/11/2017,,Other,"Basic Energy Services, L.P.","At 7:30 a.m. on May 11, 2017, an employee was operating tongs while tripping  pipe out of a well hole while the well was being serviced. The safety pin  connecting the adjustable bar from the tongs broke, struck the employee, and  knocked the employee off the platform approximately 14 feet to the ground. The  employee sustained fractured ribs, a possible fractured back, and a possible  lacerated liver.",Hospitalized injury
0830500,05/08/2017,27,Burn/Scald(Heat),"Fuller Field Services, Inc.","At 6:00 a.m. on May 8, 2017, an employee was turning off a diesel powered  light stand when an ignition source ignited flammable vapors from a nearby  open flowback tank.  The explosion resulted in the employee with burns on 30  percent of his body. The employee was hospitalized and treated for burn.",Hospitalized injury
0626000,05/06/2017,25,Amputation,"Precision Drilling Corporation, Lp","At 8:30 a.m. on May 6, 2017, an employee was working to attach a winch line  onto a hoist while the hoist was being operated. The hoist operator maneuvered  the equipment too quickly and the employee's right ring finger became caught  in a damaged identification tag. The finger was amputated, resulting in the  employee being hospitalized for treatment.",Hospitalized injury
